Time,RPM,MPH,Throttle,Load,Gear
10:20:37.999348,646,0.0,16.0784313725,22.7450980392,0
10:20:38.62479,642,0.0,16.0784313725,22.7450980392,0
10:20:38.121768,641,0.0,16.0784313725,22.7450980392,0
10:20:38.186598,644,0.0,16.0784313725,22.7450980392,0
10:20:38.249049,641,0.0,16.0784313725,22.7450980392,0
10:20:38.313008,644,0.0,16.0784313725,22.7450980392,0
10:20:38.374792,644,0.0,16.0784313725,22.7450980392,0
10:20:38.437427,641,0.0,16.0784313725,22.7450980392,0
10:20:38.499715,644,0.0,16.0784313725,22.7450980392,0
10:20:38.563295,644,0.0,16.0784313725,22.7450980392,0
10:20:38.621903,643,0.0,16.0784313725,23.137254902,0
10:20:38.686580,643,0.0,16.0784313725,23.137254902,0
10:20:38.749723,643,0.0,16.0784313725,23.137254902,0
10:20:38.812924,642,0.0,16.0784313725,23.137254902,0
10:20:38.875011,645,0.0,16.0784313725,23.137254902,0
10:20:38.936455,647,0.0,16.0784313725,23.137254902,0
10:20:38.999371,645,0.0,16.0784313725,22.7450980392,0
10:20:39.62696,649,0.0,16.0784313725,22.7450980392,0
10:20:39.121470,647,0.0,16.0784313725,22.7450980392,0
10:20:39.186714,647,0.0,16.0784313725,23.137254902,0
10:20:39.249128,647,0.0,16.0784313725,22.7450980392,0
10:20:39.312727,652,0.0,16.0784313725,22.7450980392,0
10:20:39.374969,647,0.0,16.0784313725,22.7450980392,0
10:20:39.436133,649,0.0,16.0784313725,22.7450980392,0
10:20:39.499423,647,0.0,16.0784313725,22.7450980392,0
10:20:39.562768,649,0.0,16.0784313725,22.7450980392,0
10:20:39.621154,646,0.0,16.0784313725,23.137254902,0
10:20:39.686410,646,0.0,16.0784313725,23.137254902,0
10:20:39.749414,645,0.0,16.0784313725,22.7450980392,0
10:20:39.813112,648,0.0,16.0784313725,22.7450980392,0
10:20:39.874683,647,0.0,16.0784313725,23.137254902,0
10:20:39.936720,646,0.0,16.0784313725,23.137254902,0
10:20:39.999203,646,0.0,16.0784313725,23.137254902,0
10:20:40.54795,644,0.0,16.0784313725,23.137254902,0
10:20:40.116256,641,0.0,16.0784313725,22.7450980392,0
10:20:40.178838,642,0.0,16.0784313725,23.137254902,0
10:20:40.242453,642,0.0,16.0784313725,23.137254902,0
10:20:40.300871,641,0.0,16.0784313725,23.137254902,0
10:20:40.366262,641,0.0,16.0784313725,23.137254902,0
10:20:40.428873,641,0.0,16.0784313725,23.137254902,0
10:20:40.491999,641,0.0,16.0784313725,23.137254902,0
10:20:40.554953,644,0.0,16.0784313725,22.7450980392,0
10:20:40.616059,644,0.0,16.0784313725,22.7450980392,0
10:20:40.679420,643,0.0,16.0784313725,22.7450980392,0
10:20:40.734486,642,0.0,16.0784313725,23.137254902,0
10:20:40.795870,645,0.0,16.0784313725,22.7450980392,0
10:20:40.861456,646,0.0,16.0784313725,22.7450980392,0
10:20:40.929125,645,0.0,16.0784313725,22.7450980392,0
10:20:40.991921,649,0.0,16.0784313725,22.3529411765,0
10:20:41.54672,650,0.0,16.0784313725,23.137254902,0
10:20:41.116159,645,0.0,16.0784313725,22.7450980392,0
10:20:41.186456,647,0.0,16.0784313725,22.7450980392,0
10:20:41.249232,645,0.0,16.0784313725,22.7450980392,0
10:20:41.313088,647,0.0,16.0784313725,22.7450980392,0
10:20:41.374713,647,0.0,16.0784313725,22.7450980392,0
10:20:41.436742,648,0.0,16.0784313725,22.7450980392,0
10:20:41.498794,647,0.0,16.0784313725,22.7450980392,0
10:20:41.562753,644,0.0,16.0784313725,22.7450980392,0
10:20:41.621031,644,0.0,16.0784313725,22.7450980392,0
10:20:41.686499,645,0.0,16.0784313725,22.7450980392,0
10:20:41.749381,644,0.0,16.0784313725,22.7450980392,0
10:20:41.813000,642,0.0,16.0784313725,23.137254902,0
10:20:41.872019,641,0.0,16.0784313725,22.7450980392,0
10:20:41.936224,637,0.0,16.0784313725,23.137254902,0
10:20:41.999090,641,0.0,16.0784313725,22.7450980392,0
10:20:42.63265,639,0.0,16.0784313725,23.137254902,0
10:20:42.120811,640,0.0,16.0784313725,22.7450980392,0
10:20:42.186665,640,0.0,16.0784313725,23.137254902,0
10:20:42.249144,640,0.0,16.0784313725,22.7450980392,0
10:20:42.313179,637,0.0,16.0784313725,22.7450980392,0
10:20:42.374859,639,0.0,16.0784313725,22.7450980392,0
10:20:42.436518,643,0.0,16.0784313725,22.7450980392,0
10:20:42.499003,639,0.0,16.0784313725,23.137254902,0
10:20:42.562876,641,0.0,16.0784313725,22.7450980392,0
10:20:42.620899,645,0.0,16.0784313725,22.7450980392,0
10:20:42.686599,646,0.0,16.0784313725,22.7450980392,0
10:20:42.748874,645,0.0,16.0784313725,22.7450980392,0
10:20:42.813285,644,0.0,16.0784313725,22.7450980392,0
10:20:42.872002,643,0.0,16.0784313725,22.7450980392,0
10:20:42.937147,644,0.0,16.0784313725,22.7450980392,0
10:20:43.7001,644,0.0,16.0784313725,22.7450980392,0
10:20:43.69542,644,0.0,16.0784313725,22.7450980392,0
10:20:43.135308,643,0.0,16.0784313725,22.7450980392,0
10:20:43.204267,645,0.0,16.0784313725,22.7450980392,0
10:20:43.261741,644,0.0,16.0784313725,22.7450980392,0
10:20:43.327297,646,0.0,16.0784313725,22.7450980392,0
10:20:43.389962,643,0.0,16.0784313725,22.7450980392,0
10:20:43.454430,641,0.0,16.0784313725,22.7450980392,0
10:20:43.512264,643,0.0,16.0784313725,22.7450980392,0
10:20:43.577297,644,0.0,16.0784313725,22.7450980392,0
10:20:43.639808,641,0.0,16.0784313725,22.7450980392,0
10:20:43.704395,641,0.0,16.0784313725,22.7450980392,0
10:20:43.761635,642,0.0,16.0784313725,23.137254902,0
10:20:43.827233,637,0.0,16.0784313725,23.137254902,0
10:20:43.889498,637,0.0,16.0784313725,22.7450980392,0
10:20:43.954176,645,0.0,16.0784313725,23.137254902,0
10:20:44.12243,646,0.0,15.6862745098,21.9607843137,0
10:20:44.77055,651,0.0,16.0784313725,21.568627451,0
10:20:44.141216,654,0.0,15.6862745098,21.1764705882,0
10:20:44.204001,653,0.0,15.6862745098,21.568627451,0
10:20:44.261035,657,0.0,15.6862745098,20.7843137255,0
10:20:44.327388,656,0.0,15.6862745098,20.7843137255,0
10:20:44.389543,651,0.0,15.6862745098,21.1764705882,0
10:20:44.454676,649,0.0,15.6862745098,20.7843137255,0
10:20:44.512012,647,0.0,15.6862745098,20.7843137255,0
10:20:44.577441,642,0.0,15.6862745098,21.1764705882,0
10:20:44.639716,643,0.0,15.6862745098,20.7843137255,0
10:20:44.703973,642,0.0,15.6862745098,21.1764705882,0
10:20:44.760903,638,0.0,15.6862745098,20.7843137255,0
10:20:44.827127,641,0.0,15.6862745098,21.1764705882,0
10:20:44.889918,640,0.0,15.6862745098,21.1764705882,0
10:20:44.954517,638,0.0,15.6862745098,21.1764705882,0
10:20:45.12161,641,0.0,15.6862745098,21.1764705882,0
10:20:45.77080,642,0.0,15.6862745098,21.1764705882,0
10:20:45.141033,639,0.0,15.6862745098,21.1764705882,0
10:20:45.204306,640,0.0,15.6862745098,21.1764705882,0
10:20:45.260600,638,0.0,15.6862745098,21.1764705882,0
10:20:45.327154,637,0.0,15.6862745098,21.1764705882,0
10:20:45.389668,639,0.0,15.6862745098,21.1764705882,0
10:20:45.454540,639,0.0,15.6862745098,21.1764705882,0
10:20:45.511632,635,0.0,15.6862745098,21.568627451,0
10:20:45.577403,637,0.0,15.6862745098,21.1764705882,0
10:20:45.639953,639,0.0,15.6862745098,21.1764705882,0
10:20:45.704190,636,0.0,15.6862745098,21.1764705882,0
10:20:45.760607,640,0.0,15.6862745098,21.1764705882,0
10:20:45.827174,641,0.0,15.6862745098,21.1764705882,0
10:20:45.889770,640,0.0,15.6862745098,21.568627451,0
10:20:45.958233,640,0.0,15.6862745098,21.1764705882,0
10:20:46.24650,642,0.0,15.6862745098,21.1764705882,0
10:20:46.80871,641,0.0,15.6862745098,21.1764705882,0
10:20:46.147365,643,0.0,15.6862745098,21.1764705882,0
10:20:46.210252,642,0.0,15.6862745098,21.568627451,0
10:20:46.274534,637,0.0,15.6862745098,21.568627451,0
10:20:46.331611,640,0.0,15.6862745098,21.1764705882,0
10:20:46.397612,640,0.0,15.6862745098,21.1764705882,0
10:20:46.459820,640,0.0,15.6862745098,21.1764705882,0
10:20:46.524260,641,0.0,15.6862745098,21.1764705882,0
10:20:46.580527,642,0.0,15.6862745098,21.1764705882,0
10:20:46.647396,638,0.0,15.6862745098,21.1764705882,0
10:20:46.709933,640,0.0,15.6862745098,21.1764705882,0
10:20:46.774695,640,0.0,15.6862745098,21.1764705882,0
10:20:46.831722,640,0.0,15.6862745098,21.1764705882,0
10:20:46.897217,642,0.0,15.6862745098,20.7843137255,0
10:20:46.960064,644,0.0,15.6862745098,20.7843137255,0
10:20:47.24490,641,0.0,15.6862745098,20.7843137255,0
10:20:47.80694,642,0.0,15.6862745098,20.7843137255,0
10:20:47.148788,641,0.0,15.6862745098,20.7843137255,0
10:20:47.209735,641,0.0,15.6862745098,20.7843137255,0
10:20:47.274726,642,0.0,15.6862745098,20.7843137255,0
10:20:47.331595,638,0.0,15.6862745098,21.1764705882,0
10:20:47.397768,633,0.0,15.6862745098,21.1764705882,0
10:20:47.459925,635,0.0,15.6862745098,21.1764705882,0
10:20:47.524027,633,0.0,15.6862745098,21.1764705882,0
10:20:47.580825,632,0.0,15.6862745098,21.1764705882,0
10:20:47.647871,629,0.0,15.6862745098,21.1764705882,0
10:20:47.710191,631,0.0,15.6862745098,21.1764705882,0
10:20:47.774373,628,0.0,15.6862745098,21.1764705882,0
10:20:47.831755,630,0.0,15.6862745098,21.1764705882,0
10:20:47.897873,630,0.0,15.6862745098,21.1764705882,0
10:20:47.959957,630,0.0,15.6862745098,21.568627451,0
10:20:48.24689,633,0.0,15.6862745098,21.568627451,0
10:20:48.80829,633,0.0,15.6862745098,21.568627451,0
10:20:48.148884,629,0.0,15.6862745098,21.568627451,0
10:20:48.209786,629,0.0,15.6862745098,21.1764705882,0
10:20:48.274591,636,0.0,15.6862745098,21.1764705882,0
10:20:48.331979,635,0.0,15.6862745098,21.1764705882,0
10:20:48.397588,639,0.0,15.6862745098,21.1764705882,0
10:20:48.459977,640,0.0,15.6862745098,21.1764705882,0
10:20:48.524146,638,0.0,15.6862745098,21.1764705882,0
10:20:48.580872,642,0.0,15.6862745098,21.1764705882,0
10:20:48.647449,641,0.0,15.6862745098,21.1764705882,0
10:20:48.710024,643,0.0,15.6862745098,21.1764705882,0
10:20:48.774541,647,0.0,15.6862745098,21.1764705882,0
10:20:48.830948,646,0.0,15.6862745098,21.1764705882,0
10:20:48.897397,642,0.0,15.6862745098,21.1764705882,0
10:20:48.959722,641,0.0,15.6862745098,21.568627451,0
10:20:49.24097,643,0.0,15.6862745098,21.568627451,0
10:20:49.80707,640,0.0,15.6862745098,21.1764705882,0
10:20:49.147224,641,0.0,15.6862745098,21.1764705882,0
10:20:49.210082,642,0.0,15.6862745098,21.568627451,0
10:20:49.274438,641,0.0,15.6862745098,21.568627451,0
10:20:49.331830,642,0.0,15.6862745098,21.1764705882,0
10:20:49.397339,640,0.0,15.6862745098,21.1764705882,0
10:20:49.459734,640,0.0,15.6862745098,21.1764705882,0
10:20:49.523986,646,0.0,15.6862745098,21.1764705882,0
10:20:49.580714,643,0.0,15.6862745098,21.568627451,0
10:20:49.647718,639,0.0,15.6862745098,21.568627451,0
10:20:49.710047,641,0.0,15.6862745098,21.568627451,0
10:20:49.774242,641,0.0,15.6862745098,21.568627451,0
10:20:49.831613,636,0.0,15.6862745098,21.9607843137,0
10:20:49.897469,641,0.0,15.6862745098,21.568627451,0
10:20:49.960211,641,0.0,15.6862745098,21.568627451,0
10:20:50.24021,641,0.0,15.6862745098,21.568627451,0
10:20:50.81025,644,0.0,15.6862745098,21.1764705882,0
10:20:50.147574,642,0.0,15.6862745098,21.1764705882,0
10:20:50.209813,642,0.0,15.6862745098,21.1764705882,0
10:20:50.270442,644,0.0,15.6862745098,21.1764705882,0
10:20:50.330540,640,0.0,15.6862745098,21.568627451,0
10:20:50.397958,633,0.0,15.6862745098,21.1764705882,0
10:20:50.459934,639,0.0,15.6862745098,21.1764705882,0
10:20:50.523947,641,0.0,15.6862745098,21.1764705882,0
10:20:50.580566,637,0.0,15.6862745098,21.1764705882,0
10:20:50.647650,635,0.0,15.6862745098,21.1764705882,0
10:20:50.703946,639,0.0,15.6862745098,21.1764705882,0
10:20:50.760262,641,0.0,15.6862745098,21.1764705882,0
10:20:50.827514,638,0.0,15.6862745098,21.1764705882,0
10:20:50.889727,642,0.0,15.6862745098,21.1764705882,0
10:20:50.954264,638,0.0,15.6862745098,21.1764705882,0
10:20:51.15115,641,0.0,15.6862745098,21.1764705882,0
10:20:51.77242,641,0.0,15.6862745098,21.568627451,0
10:20:51.139740,639,0.0,15.6862745098,21.568627451,0
10:20:51.203691,642,0.0,15.6862745098,21.568627451,0
10:20:51.260313,641,0.0,15.6862745098,21.1764705882,0
10:20:51.327327,640,0.0,15.6862745098,21.568627451,0
10:20:51.389668,633,0.0,15.6862745098,21.568627451,0
10:20:51.454373,639,0.0,15.6862745098,21.568627451,0
10:20:51.510676,639,0.0,15.6862745098,21.1764705882,0
10:20:51.577440,636,0.0,15.6862745098,21.1764705882,0
10:20:51.639673,637,0.0,15.6862745098,21.1764705882,0
10:20:51.700183,635,0.0,15.6862745098,21.1764705882,0
10:20:51.760434,635,0.0,15.6862745098,21.1764705882,0
10:20:51.827345,635,0.0,15.6862745098,21.1764705882,0
10:20:51.889763,638,0.0,15.6862745098,21.1764705882,0
10:20:51.949871,639,0.0,15.6862745098,21.1764705882,0
10:20:52.10657,641,0.0,15.6862745098,21.568627451,0
10:20:52.77165,635,0.0,15.6862745098,21.568627451,0
10:20:52.139410,633,0.0,15.6862745098,21.1764705882,0
10:20:52.204287,639,0.0,15.6862745098,21.568627451,0
10:20:52.260553,639,0.0,15.6862745098,21.1764705882,0
10:20:52.327373,639,0.0,15.6862745098,21.1764705882,0
10:20:52.389526,639,0.0,15.6862745098,21.568627451,0
10:20:52.454300,638,0.0,15.6862745098,21.1764705882,0
10:20:52.511320,640,0.0,15.6862745098,21.1764705882,0
10:20:52.577182,645,0.0,15.6862745098,21.568627451,0
10:20:52.639935,639,0.0,15.6862745098,21.568627451,0
10:20:52.704133,643,0.0,15.6862745098,21.568627451,0
10:20:52.760455,642,0.0,15.6862745098,21.568627451,0
10:20:52.827165,641,0.0,15.6862745098,21.568627451,0
10:20:52.889559,645,0.0,15.6862745098,21.568627451,0
10:20:52.949919,644,0.0,15.6862745098,21.568627451,0
10:20:53.9803,641,0.0,15.6862745098,21.568627451,0
10:20:53.77458,641,0.0,15.6862745098,21.1764705882,0
10:20:53.139895,642,0.0,15.6862745098,21.1764705882,0
10:20:53.199903,641,0.0,15.6862745098,21.1764705882,0
10:20:53.260199,642,0.0,15.6862745098,21.568627451,0
10:20:53.327369,640,0.0,15.6862745098,21.568627451,0
10:20:53.389930,638,0.0,15.6862745098,21.568627451,0
10:20:53.449862,640,0.0,15.6862745098,21.568627451,0
10:20:53.510014,640,0.0,15.6862745098,21.1764705882,0
10:20:53.577289,639,0.0,15.6862745098,21.1764705882,0
10:20:53.633788,636,0.0,15.6862745098,21.568627451,0
10:20:53.690379,638,0.0,15.6862745098,21.568627451,0
10:20:53.756804,636,0.0,15.6862745098,21.568627451,0
10:20:53.819789,632,0.0,15.6862745098,21.568627451,0
10:20:53.883584,633,0.0,15.6862745098,21.568627451,0
10:20:53.939831,637,0.0,15.6862745098,21.568627451,0
10:20:54.6972,633,0.0,15.6862745098,21.568627451,0
10:20:54.63339,637,0.0,15.6862745098,21.568627451,0
10:20:54.120316,637,0.0,15.6862745098,21.1764705882,0
10:20:54.186117,637,0.0,15.6862745098,21.568627451,0
10:20:54.249356,637,0.0,15.6862745098,21.1764705882,0
10:20:54.313724,637,0.0,15.6862745098,21.1764705882,0
10:20:54.369864,635,0.0,15.6862745098,21.568627451,0
10:20:54.436755,635,0.0,15.6862745098,21.568627451,0
10:20:54.499249,635,0.0,15.6862745098,21.568627451,0
10:20:54.563301,638,0.0,15.6862745098,21.568627451,0
10:20:54.619644,640,0.0,15.6862745098,21.1764705882,0
10:20:54.686574,640,0.0,15.6862745098,21.568627451,0
10:20:54.749428,640,0.0,15.6862745098,21.568627451,0
10:20:54.813568,639,0.0,15.6862745098,21.568627451,0
10:20:54.869837,636,0.0,16.0784313725,21.1764705882,0
10:20:54.936669,636,0.0,15.6862745098,21.9607843137,0
10:20:54.999028,636,0.0,16.0784313725,21.9607843137,0
10:20:55.63592,638,0.0,16.0784313725,21.9607843137,0
10:20:55.119918,638,0.0,16.0784313725,22.3529411765,0
10:20:55.186677,638,0.0,16.0784313725,22.7450980392,0
10:20:55.249067,638,0.0,16.0784313725,22.7450980392,0
10:20:55.314120,642,0.0,16.0784313725,22.7450980392,0
10:20:55.369669,645,0.0,16.0784313725,22.7450980392,0
10:20:55.436116,645,0.0,16.0784313725,22.7450980392,0
10:20:55.499225,645,0.0,16.0784313725,22.7450980392,0
10:20:55.563678,644,0.0,16.0784313725,22.7450980392,0
10:20:55.620236,642,0.0,16.0784313725,23.137254902,0
10:20:55.686256,642,0.0,16.0784313725,22.7450980392,0
10:20:55.749823,642,0.0,16.0784313725,23.137254902,0
10:20:55.809797,639,0.0,16.0784313725,23.137254902,0
10:20:55.869662,640,0.0,16.0784313725,23.137254902,0
10:20:55.936942,640,0.0,16.0784313725,23.137254902,0
10:20:55.999191,640,0.0,16.0784313725,23.137254902,0
10:20:56.67828,644,0.0,16.0784313725,22.7450980392,0
10:20:56.133840,647,0.0,16.0784313725,22.7450980392,0
10:20:56.189807,641,0.0,16.0784313725,23.137254902,0
10:20:56.256877,647,0.0,16.0784313725,23.137254902,0
10:20:56.313873,645,0.0,16.0784313725,23.137254902,0
10:20:56.370080,642,0.0,16.0784313725,23.137254902,0
10:20:56.436748,642,0.0,16.0784313725,23.137254902,0
10:20:56.499120,642,0.0,16.0784313725,23.137254902,0
10:20:56.563869,641,0.0,16.0784313725,23.137254902,0
10:20:56.619615,640,0.0,16.0784313725,23.137254902,0
10:20:56.686544,640,0.0,16.0784313725,23.137254902,0
10:20:56.749134,640,0.0,16.0784313725,23.137254902,0
10:20:56.813849,641,0.0,16.0784313725,23.137254902,0
10:20:56.869651,641,0.0,16.0784313725,23.137254902,0
10:20:56.936419,641,0.0,16.0784313725,23.137254902,0
10:20:56.994002,636,0.0,16.0784313725,23.137254902,0
10:20:57.49738,638,0.0,16.0784313725,23.137254902,0
10:20:57.115975,636,0.0,16.0784313725,23.137254902,0
10:20:57.178775,634,0.0,16.0784313725,22.7450980392,0
10:20:57.243390,639,0.0,16.0784313725,23.137254902,0
10:20:57.299970,639,0.0,16.0784313725,23.137254902,0
10:20:57.365869,639,0.0,16.0784313725,22.7450980392,0
10:20:57.428797,639,0.0,16.0784313725,22.7450980392,0
10:20:57.493322,639,0.0,16.0784313725,22.7450980392,0
10:20:57.549608,639,0.0,16.0784313725,23.137254902,0
10:20:57.616250,639,0.0,16.0784313725,22.7450980392,0
10:20:57.679002,641,0.0,16.0784313725,23.137254902,0
10:20:57.743457,637,0.0,16.0784313725,23.137254902,0
10:20:57.799666,640,0.0,16.0784313725,23.137254902,0
10:20:57.866236,637,0.0,16.0784313725,22.7450980392,0
10:20:57.928631,639,0.0,16.0784313725,23.137254902,0
10:20:57.993651,640,0.0,16.0784313725,22.7450980392,0
10:20:58.49811,638,0.0,16.0784313725,22.7450980392,0
10:20:58.116046,640,0.0,16.0784313725,22.7450980392,0
10:20:58.179020,640,0.0,16.0784313725,22.7450980392,0
10:20:58.243013,639,0.0,16.0784313725,22.7450980392,0
10:20:58.299770,637,0.0,16.0784313725,23.137254902,0
10:20:58.365829,639,0.0,16.0784313725,23.137254902,0
10:20:58.428553,638,0.0,16.0784313725,23.5294117647,0
10:20:58.493802,635,0.0,16.0784313725,23.5294117647,0
10:20:58.549471,637,0.0,16.0784313725,23.137254902,0
10:20:58.616155,635,0.0,16.0784313725,23.137254902,0
10:20:58.678812,635,0.0,16.0784313725,23.137254902,0
10:20:58.743222,638,0.0,16.0784313725,23.137254902,0
10:20:58.799844,636,0.0,16.0784313725,23.5294117647,0
10:20:58.866085,638,0.0,16.0784313725,23.5294117647,0
10:20:58.928942,633,0.0,16.0784313725,23.5294117647,0
10:20:58.993460,630,0.0,16.0784313725,23.5294117647,0
10:20:59.49588,629,0.0,16.0784313725,23.5294117647,0
10:20:59.115994,630,0.0,16.0784313725,23.5294117647,0
10:20:59.178473,628,0.0,16.0784313725,23.9215686275,0
10:20:59.243500,629,0.0,16.4705882353,23.9215686275,0
10:20:59.299483,632,0.0,16.0784313725,23.9215686275,0
10:20:59.366015,629,0.0,16.4705882353,23.9215686275,0
10:20:59.428686,634,0.0,16.0784313725,23.9215686275,0
10:20:59.493421,639,0.0,16.0784313725,23.9215686275,0
10:20:59.549194,636,0.0,16.4705882353,23.9215686275,0
10:20:59.616051,639,0.0,16.0784313725,23.5294117647,0
10:20:59.678944,640,0.0,16.0784313725,23.5294117647,0
10:20:59.743134,652,0.0,16.0784313725,23.137254902,0
10:20:59.799541,654,0.0,16.0784313725,23.137254902,0
10:20:59.866137,652,0.0,16.4705882353,23.137254902,0
10:20:59.928941,657,0.0,16.0784313725,23.5294117647,0
10:20:59.993834,651,0.0,16.4705882353,23.5294117647,0
10:21:0.49586,653,0.0,16.0784313725,23.137254902,0
10:21:0.116244,651,0.0,16.4705882353,23.137254902,0
10:21:0.179202,651,0.0,16.0784313725,23.137254902,0
10:21:0.243496,653,0.0,16.0784313725,23.137254902,0
10:21:0.299873,650,0.0,16.0784313725,23.5294117647,0
10:21:0.366095,653,0.0,16.0784313725,23.5294117647,0
10:21:0.428762,650,0.0,16.0784313725,23.5294117647,0
10:21:0.493406,646,0.0,16.0784313725,23.5294117647,0
10:21:0.549393,643,0.0,16.0784313725,23.5294117647,0
10:21:0.615971,644,0.0,16.0784313725,23.5294117647,0
10:21:0.679070,641,0.0,16.0784313725,23.9215686275,0
10:21:0.743212,639,0.0,16.0784313725,23.9215686275,0
10:21:0.799192,640,0.0,16.0784313725,23.5294117647,0
10:21:0.866640,641,0.0,16.0784313725,23.5294117647,0
10:21:0.928633,638,0.0,16.0784313725,23.5294117647,0
10:21:0.993332,638,0.0,16.0784313725,23.5294117647,0
10:21:1.49689,637,0.0,16.0784313725,23.5294117647,0
10:21:1.116377,640,0.0,16.0784313725,23.5294117647,0
10:21:1.183007,642,0.0,16.0784313725,23.5294117647,0
10:21:1.243863,631,0.0,16.0784313725,23.9215686275,0
10:21:1.299495,633,0.0,16.0784313725,23.9215686275,0
10:21:1.366071,633,0.0,16.0784313725,23.9215686275,0
10:21:1.428591,639,0.0,16.0784313725,23.5294117647,0
10:21:1.493342,641,0.0,16.0784313725,23.5294117647,0
10:21:1.549407,642,0.0,16.0784313725,23.5294117647,0
